tsne_one,tsne_two,Label
34.41,14.34,Normal
-4.83,11.91,Normal
-32.21,-15.07,Normal
37.21,6.83,Normal
-15.3,-11.99,Normal
-32.64,-15.03,Normal
47.68,-0.75,Normal
-44.36,-17.29,Normal
-14.55,10.09,Normal
-32.9,34.86,Normal
-25.47,-5.11,Normal
-1.42,-39.55,Normal
-39.79,19.74,Normal
-15.08,9.97,Normal
-3.07,-29.03,Normal
30.31,9.77,Normal
-2.1,6.46,Normal
22.13,14.27,Normal
-6.81,-10.34,Normal
-26.35,5.54,Normal
-10.87,17.3,Normal
-24.08,1.61,Normal
-12.5,15.16,Normal
-15.1,34.0,Normal
41.48,0.37,Normal
-10.18,30.4,Normal
-0.08,5.73,Normal
-23.93,34.59,Normal
22.23,9.54,Normal
33.53,31.32,Normal
8.33,12.75,Normal
-19.3,27.11,Normal
6.33,-9.54,Normal
38.37,18.79,Exploits
-27.42,-31.27,Normal
-7.57,22.71,Normal
32.79,15.81,Normal
7.08,14.83,Normal
16.14,-10.46,Normal
-41.3,2.12,Normal
28.12,-37.33,Normal
20.95,26.04,Normal
39.22,12.42,Normal
19.08,17.49,Normal
-0.47,-33.92,Normal
14.29,22.97,Normal
19.78,16.43,Normal
-0.9,-38.29,Normal
-1.29,-18.0,Normal
-4.8,-24.09,Normal
-6.52,21.83,Normal
3.54,18.16,Normal
-40.93,-13.58,Normal
-23.71,40.91,Normal
-47.54,-11.31,Normal
14.65,28.34,Normal
-1.8,18.11,Normal
-19.28,-26.26,Normal
-13.78,-28.28,Normal
0.77,28.01,Normal
-24.6,-15.26,Normal
-9.12,6.29,Normal
-9.33,2.51,Normal
14.3,-18.5,Normal
-0.6,-5.16,Normal
33.78,29.59,Normal
22.63,-42.92,Normal
-32.19,-40.61,Normal
-7.57,22.71,Normal
-10.84,-5.09,Normal
-48.49,8.58,Exploits
-44.76,14.9,Normal
-22.08,13.86,Normal
37.85,-11.33,Normal
-45.28,14.57,Normal
29.96,-40.88,Normal
9.64,-13.84,Normal
-20.5,-32.02,Normal
-9.0,-18.99,Normal
0.18,9.92,Normal
40.38,-11.38,Normal
-29.64,34.98,Normal
8.05,-19.3,Normal
1.65,-40.56,Normal
7.6,-46.17,Normal
4.25,34.75,Normal
-24.96,39.62,Normal
-38.07,11.22,Normal
39.88,0.68,Normal
-18.64,-16.39,Normal
33.98,-12.62,Normal
-13.83,-36.35,Normal
5.55,-25.8,Normal
22.69,-18.65,Normal
9.83,-51.43,Exploits
-20.34,-23.48,Normal
28.83,-0.1,Normal
23.61,14.56,Normal
-18.14,28.54,Normal
0.05,6.61,Normal
0.57,36.76,Normal
9.94,-21.6,Normal
-29.09,23.85,Normal
-1.6,-29.52,Normal
-9.64,39.91,Normal
4.04,-52.73,Normal
-5.03,37.99,Normal
-17.96,28.64,Normal
-27.06,4.52,Normal
35.79,13.95,Normal
7.01,11.87,Normal
-4.19,33.74,Normal
28.76,-0.96,Normal
24.91,32.64,Normal
23.65,-26.64,Normal
17.4,-5.77,Normal
-20.76,32.78,Normal
35.9,-29.64,Normal
-25.56,-32.58,Normal
11.75,31.61,Normal
31.43,9.81,Normal
-31.81,-27.02,Normal
37.51,-27.21,Normal
10.83,25.63,Normal
6.43,26.64,Normal
-17.22,-24.58,Normal
-0.86,9.27,Normal
-28.56,6.92,Normal
8.98,3.79,Normal
21.84,24.96,Normal
21.13,31.85,Normal
10.89,-48.64,Normal
2.34,28.8,Normal
32.23,-31.75,Normal
22.99,-32.38,Normal
32.02,-8.71,Normal
27.29,-27.13,Normal
3.68,-2.81,Normal
-32.97,24.95,Normal
-26.59,-18.08,Normal
1.64,28.5,Normal
-38.58,27.87,Normal
-10.46,-9.24,Normal
-0.17,22.63,Normal
11.7,-27.19,Normal
47.57,-5.38,Normal
16.77,-35.47,Normal
-10.81,-19.24,Normal
-39.43,-23.86,Normal
-10.07,1.83,Normal
-36.8,-36.84,Normal
35.14,-2.5,Normal
6.97,2.48,Normal
-14.08,28.5,Normal
-35.87,32.48,Normal
-17.79,-10.13,Normal
6.87,21.17,Normal
-17.99,-26.45,Normal
-39.76,16.52,Normal
-0.34,-22.51,Normal
27.09,-42.01,Normal
-33.8,1.09,Normal
5.85,9.96,Normal
-8.71,14.49,Normal
1.29,18.75,Normal
28.44,-14.57,Normal
18.82,-1.96,Normal
1.64,28.5,Normal
-36.74,-34.86,Normal
-9.32,-20.56,Normal
-8.2,14.15,Normal
29.46,1.43,Normal
-21.53,-12.8,Normal
-17.33,24.03,Normal
-13.47,19.34,Normal
-15.79,18.56,Normal
41.29,-9.89,Normal
0.77,28.01,Normal
-21.79,23.92,Normal
-27.77,3.39,Normal
-35.08,20.26,Normal
16.88,-5.53,Normal
45.54,-26.2,Normal
-8.9,-10.0,Generic
-8.9,-10.0, Reconnaissance 
-12.5,-61.69, Reconnaissance 
3.85,-2.44, Reconnaissance 
23.3,33.04,Normal
-42.13,-4.98,Normal
-35.34,-39.85,Normal
41.8,10.07,Normal
30.51,19.09,Normal
8.9,1.75,Normal
-11.54,40.53,Normal
18.45,25.57,Normal
4.19,21.63,Normal
0.96,-18.26,Normal
-21.05,31.09,Normal
15.75,-25.65,Normal
-4.5,-31.48,Normal
10.63,26.99,Normal
39.68,17.29,Normal
13.55,14.14,Normal
-43.82,-9.02,Normal
-34.67,-40.42,Normal
41.77,9.84,Normal
-7.6,-40.3,Normal
39.68,17.29,Normal
3.27,-32.76,Normal
30.56,29.36,Normal
28.99,-9.97,Normal
8.38,-32.27,Normal
21.56,-8.65,Normal
25.71,-42.41,Normal
-17.82,-15.09,Normal
9.01,21.73,Normal
-22.19,-9.93,Normal
-29.21,-17.04,Normal
-17.16,-28.72,Normal
11.75,31.61,Normal
-13.19,14.15,Normal
-7.57,22.71,Normal
21.52,23.35,Normal
-20.81,6.05,Normal
31.93,-39.06,Normal
24.12,21.62,Normal
-24.75,-2.77,Normal
42.46,-21.1,Normal
-20.86,-9.06,Normal
21.18,-8.48,Normal
31.11,-44.35,Normal
31.11,-44.35,DoS
31.11,-44.35,DoS
31.11,-44.35,Exploits
31.11,-44.35,Exploits
31.11,-44.35,Exploits
31.11,-44.35,DoS
31.11,-44.35,Generic
31.11,-44.35,Exploits
31.11,-44.35,Exploits
31.11,-44.35,Exploits
31.11,-44.35,Exploits
31.11,-44.35,Exploits
31.11,-44.35,Backdoor
31.11,-44.35,Analysis
31.11,-44.35,Exploits
31.11,-44.35,Exploits
31.11,-44.35, Fuzzers 
31.11,-44.35, Reconnaissance 
31.11,-44.35,DoS
31.11,-44.35,DoS
14.95,7.86,Exploits
31.11,-44.35,Exploits
31.11,-44.35, Reconnaissance 
31.11,-44.35,DoS
23.07,-42.93,DoS
8.52,-18.2,Normal
43.97,1.77,Normal
-31.96,5.14,Normal
-7.07,15.65,Normal
-22.56,37.1,Normal
-18.4,15.29,Normal
-13.65,-20.43,Normal
-27.12,38.28,Normal
26.66,-0.12,Normal
-36.19,-12.86,Normal
-30.62,3.51,Normal
42.83,-9.07,Normal
-5.54,-28.38,Normal
35.68,-5.87,Normal
34.04,20.74,Normal
-46.29,4.08,Normal
20.8,6.56,Normal
-34.72,11.57,Normal
10.76,-50.65,Normal
-26.51,39.26,Normal
-40.74,28.43,Normal
20.83,-28.02,Normal
-6.55,31.86,Normal
39.17,17.99,Normal
18.71,19.24,Normal
-33.67,24.51,Normal
-1.35,39.24,Normal
-18.57,22.62,Normal
-9.9,25.61,Normal
33.73,21.24,Normal
18.74,19.24,Normal
-6.89,28.6,Normal
33.25,31.76,Normal
37.5,14.17,Normal
39.79,3.07,Normal
24.69,-11.72,Normal
27.11,14.28,Normal
0.41,27.77,Normal
28.84,-4.65,Normal
-2.63,33.48,Normal
24.01,-4.82,Normal
32.45,-10.57,Normal
-20.76,2.68,Normal
-16.45,31.53,Normal
-26.9,26.89,Normal
6.55,-9.33,Normal
7.39,-12.35,Exploits
-42.58,11.28,Exploits
33.44,-19.39,Exploits
18.95,19.34,Normal
-6.7,-35.15,Normal
-42.47,-2.76,Normal
4.1,-4.23,Normal
33.42,20.68,Normal
-6.72,-16.99,Normal
-4.41,-11.81,Normal
16.22,-13.84,Normal
31.28,-27.38,Normal
-0.23,-7.47,Normal
31.93,-39.06,Normal
23.57,13.47,Normal
-36.81,-8.96,Normal
-8.72,-33.81,Normal
51.39,-13.84,Normal
19.27,-8.12,Normal
2.13,-53.04,Normal
22.03,-8.77,Normal
-42.58,11.28,Normal
12.92,20.58,Exploits
12.92,20.58,Exploits
5.6,-10.94,Exploits
24.67,-3.64,Exploits
33.22,-11.91,Normal
-1.43,-50.25,Normal
-20.89,40.77,Normal
-15.31,-12.92,Normal
-21.05,-8.81,Normal
41.27,-5.48,Normal
20.56,-41.73,Normal
42.54,8.54,Normal
17.37,-30.78,Normal
8.85,-29.53,Normal
19.43,5.51,Normal
-20.88,7.76,Normal
35.57,0.9,Normal
-31.32,-22.19,Normal
1.62,-4.91,Normal
-20.28,-23.89,Normal
-27.85,38.05,Normal
-20.9,7.62,Normal
-18.36,-2.77,Normal
3.81,29.39,Normal
-0.36,-22.67,Normal
-15.56,33.33,Exploits
21.73,-8.7,Normal
31.04,6.03,Normal
9.82,-22.98,Normal
26.41,35.36,Normal
13.13,3.4,Normal
44.71,-8.88,Normal
-3.91,13.65,Normal
17.71,11.54,Normal
4.04,-52.73,Normal
29.56,-41.12,Normal
-16.6,20.01,Normal
34.13,19.97,Normal
-11.7,-40.82,Normal
24.19,27.61,Normal
-21.61,-14.7,Normal
8.48,-52.12,Normal
-37.43,50.13,Normal
-15.97,4.23,Normal
-10.38,16.3,Normal
-25.25,26.0,Normal
-1.22,34.09,Normal
-6.7,-17.0,Normal
7.17,7.45,Normal
-6.51,-31.92,Normal
1.65,-40.56,Normal
-2.86,6.05,Normal
38.38,13.19,Normal
-2.51,-20.55,Normal
9.58,-1.72,Normal
32.38,15.21,Normal
-7.57,22.71,Normal
39.75,3.02,Normal
24.13,-23.3,Normal
-42.89,-4.25,Normal
-36.26,5.97,Normal
-2.4,39.29,Normal
-1.36,-18.12,Normal
27.23,-19.9,Normal
11.67,23.13,Normal
20.07,26.8,Normal
-11.75,-4.03,Normal
-12.5,-61.69,Exploits
16.31,9.53, Reconnaissance 
3.54,18.16,Generic
15.91,-9.52,Normal
22.06,-35.94,Normal
-28.33,-25.99,Normal
-30.11,-37.17,Normal
-28.92,-19.98,Normal
24.91,5.02,Normal
-13.59,-26.88,Normal
40.51,-23.61,Normal
-10.29,20.1,Normal
1.42,43.63,Normal
37.89,-4.48,Normal
8.0,24.59,Normal
14.18,-19.28,Normal
-42.22,6.24,Normal
32.21,-6.36,Normal
-24.24,-16.22,Normal
-21.44,-33.05,Normal
-33.17,-19.28,Normal
27.48,-25.66,Normal
23.18,-32.27,Normal
-42.84,5.98,Normal
-17.75,23.56,Normal
1.21,18.69,Normal
-32.57,-10.49,Normal
-32.86,34.96,Normal
-18.69,5.17,Normal
-18.05,9.58,Normal
-1.42,-50.25,Normal
-26.85,-56.79,Normal
-26.85,-56.79,Normal
-20.39,-26.28,Normal
-6.08,14.07,Normal
-6.75,-9.87,Normal
12.18,-11.95,Normal
-30.83,1.68,Normal
-20.05,-15.65,Normal
15.6,-35.41,Normal
-36.58,-29.47,Normal
10.87,-26.26,Normal
22.72,-27.22,Normal
23.1,10.85,Normal
-24.27,24.98,Normal
14.57,2.56,Normal
23.29,2.24,Normal
5.17,19.43,Normal
-47.0,-12.03,Normal
13.75,-35.81,Normal
25.92,-7.21,Normal
8.18,-17.84,Normal
16.51,12.77,Normal
27.26,-27.2,Normal
-30.22,23.77,Normal
9.74,-19.84,Normal
22.56,-27.6,Normal
28.32,-0.04,Normal
-35.76,-39.32,Normal
23.05,-17.12,Normal
-12.3,-9.89,Exploits
-9.12,-53.71,Exploits
26.36,-19.45, Fuzzers 
-43.78,-5.92,Normal
-20.47,33.33,Normal
-41.73,1.81,Normal
26.99,-37.15,Normal
-8.87,11.58,Normal
3.62,34.04,Normal
-16.05,39.11,Normal
31.52,-22.44,Normal
-20.39,-31.7,Normal
-1.42,-34.33,Normal
11.32,24.49,Normal
32.43,-14.82,Normal
15.66,-35.42,Normal
-9.07,38.54,Normal
32.6,15.69,Normal
29.61,33.86,Normal
22.73,14.42,Normal
4.48,43.61,Normal
-22.03,21.31,Normal
5.29,-1.79,Normal
-1.16,-34.32,Normal
9.39,19.01,Normal
-11.38,-23.32,Normal
31.86,-22.1,Normal
-6.7,-35.15,Normal
16.35,-10.34,Normal
-9.57,21.19,Normal
-9.93,31.44,Normal
-29.1,-30.13,Normal
-3.81,20.96, Shellcode 
1.35,28.34,Normal
-6.52,21.83,Normal
-24.53,40.51,Normal
-29.41,6.13,Normal
-22.36,-1.43,Normal
-37.26,28.05,Normal
-13.8,-28.52,Normal
-27.43,-21.13,Normal
39.52,-19.46,Normal
-23.25,-30.6,Normal
29.72,4.58,Normal
-1.78,-12.02,Normal
16.91,38.61,Normal
17.43,2.97,Normal
12.13,7.11,Normal
-20.45,-5.44,Normal
-6.12,-8.44,Normal
-33.7,26.92,Normal
-24.9,-14.2,Normal
-12.5,-61.69,Normal
24.31,-0.65, Reconnaissance 
-43.33,4.95,Normal
-15.64,4.27,Normal
9.51,5.31,Normal
-32.06,14.67,Normal
7.31,41.94,Normal
9.24,30.32,Normal
22.85,-8.93,Normal
-9.9,31.53,Normal
-17.15,29.14,Normal
1.08,-35.43,Normal
25.28,-42.53,Normal
-48.01,-10.49,Normal
-1.84,-26.21,Normal
40.75,-10.37,Normal
-43.43,25.23,Normal
31.71,-7.06,Normal
4.19,-42.78,Normal
4.5,35.03,Normal
3.26,8.49,Normal
9.29,-13.53,Normal
7.56,-2.68,Normal
-3.17,-26.97,Normal
9.64,-13.98,Normal
-38.05,11.07,Normal
-16.05,4.21,Normal
6.11,-40.36,Normal
0.33,-18.46,Normal
30.86,33.29,Normal
24.39,14.83,Normal
-20.28,-23.89,Normal
29.73,4.37,Normal
-6.93,4.3,Normal
-12.51,24.52,Normal
30.35,33.52,Normal
10.7,26.43,Normal
35.6,7.35,Normal
24.37,8.66,Normal
14.54,17.26,Normal
-5.19,37.79,Normal
10.7,26.1,Normal
24.96,14.88,Normal
21.25,0.24,Normal
14.55,-42.96,Normal
14.39,20.46,Normal
-7.66,0.49,Normal
10.86,31.33,Normal
-8.84,-29.95,Normal
35.58,14.22,Normal
0.03,-51.7,Normal
0.61,-7.38,Normal
1.04,-10.6,Exploits
7.31,-12.19,Exploits
-19.67,21.53,Exploits
15.79,-15.97,Normal
1.16,6.15,Normal
15.64,-20.54,Normal
-0.26,22.43,Normal
-0.3,22.07,Normal
5.72,26.71,Normal
-39.62,-15.17,Normal
31.45,-23.83,Normal
-28.61,-16.28,Normal
-19.91,-4.43,Normal
-2.89,16.33,Normal
-1.39,-7.43,Normal
16.33,1.76,Normal
-10.98,5.02,Normal
-13.8,-36.37,Normal
33.1,23.69,Normal
5.85,26.52,Normal
-22.86,1.52,Normal
-15.1,26.4,Normal
-31.12,-6.32,Normal
-23.7,-2.03,Normal
16.41,1.87,Normal
26.3,-37.87,Normal
-23.8,-2.05,Normal
28.58,-41.58,Normal
22.75,-8.91,Normal
23.91,-31.73,Normal
16.66,-22.89,Normal
-40.1,9.06,Normal
-39.79,16.33,Normal
-25.37,-19.31,Normal
7.97,-25.07,Normal
-35.35,-12.84,Normal
10.17,30.95,Normal
37.08,19.48,Normal
-32.56,5.95,Normal
-25.69,39.95,Normal
32.7,0.87,Normal
47.34,-4.93,Normal
-9.83,-33.05,Normal
-12.98,-38.01,Normal
6.46,18.14,Normal
25.43,26.27,Normal
9.49,-5.14,Normal
-2.64,1.9,Normal
48.79,-18.51,DoS
0.34,10.79,Normal
-28.94,20.35,Normal
6.63,3.1,Normal
21.27,0.23,Normal
32.02,-8.87,Normal
34.07,7.09,Normal
-44.5,7.57,Normal
-30.91,-8.78,Normal
-13.2,14.15,Normal
28.48,-6.36,Normal
39.24,17.91,Normal
1.91,-36.39,Normal
-8.91,15.65,Normal
30.58,23.24,Normal
29.17,34.12,Normal
-17.98,37.72,Normal
-1.2,-4.96,Normal
-28.76,21.9,Normal
30.01,29.6,Normal
-38.27,4.46,Normal
0.78,-0.3,Normal
5.24,14.73,Normal
31.86,-34.39,Normal
2.55,-23.74,Normal
18.75,-31.33,Normal
9.05,1.84,Normal
17.55,28.41,Normal
3.3,-32.72,Normal
-6.5,-26.37,Normal
28.43,-14.62,Normal
50.86,-16.0,Normal
11.74,16.95,Normal
-28.38,25.97,Normal
-6.06,0.76,Normal
20.41,-24.75,Normal
-31.05,-28.46,Normal
2.58,9.41,Normal
-28.76,21.9,Normal
32.35,22.2,Normal
12.52,10.0,Normal
13.4,22.39,Normal
20.04,22.93,Normal
39.33,-29.14,Normal
20.1,19.32,Normal
24.31,-15.7,Normal
-12.35,-7.16,DoS
2.13,-53.03,Exploits
8.21,22.74,Normal
2.05,5.9,Normal
-20.38,7.26,Normal
-11.56,-40.15,Normal
-16.27,-25.3,Normal
15.62,-19.62,Normal
20.02,-5.34,Normal
-12.41,3.91,Normal
46.13,-14.07,Normal
-33.7,-1.29,Normal
14.63,-23.35,Normal
17.46,-17.72,Normal
15.17,-6.88,Normal
19.25,-2.52,Normal
30.01,29.6,Normal
-24.16,35.92,Normal
10.73,-8.5,Normal
-24.8,-2.77,Normal
-2.76,-5.7,Normal
-2.12,-11.5,Normal
-11.07,-15.13,Normal
-0.59,21.21,Normal
10.68,-16.78,Normal
31.87,6.11,Normal
-40.6,28.54,Normal
28.47,30.37,Normal
-9.38,14.86,Normal
9.62,-3.19,Normal
-33.7,-1.29,Normal
-12.57,-24.33,Normal
5.97,4.43,Normal
-14.96,19.94,Normal
-40.0,15.06,Normal
-24.4,-19.59,Normal
22.54,-8.88,Normal
-42.08,16.2,Normal
31.86,-39.14,Normal
-41.82,22.23,Normal
-20.34,-23.48,Normal
-36.76,32.44,Normal
5.87,4.59,Normal
-5.08,-0.96,Normal
1.58,-32.62,Exploits
-26.91,1.47,Normal
30.13,13.75,Normal
-0.01,8.93,Normal
-7.58,22.72,Normal
29.01,-16.07,Normal
6.54,29.68,Normal
24.31,-42.78,Normal
17.37,-41.13,Normal
-36.79,-35.35,Normal
2.89,-37.39,Normal
-26.58,26.84,Normal
-7.73,35.9,Normal
-22.56,-13.42,Normal
12.75,3.56,Normal
18.29,19.11,Normal
33.24,-6.05,Normal
-32.59,13.68,Normal
18.8,17.56,Normal
14.72,-3.02,Exploits
8.51,-46.65,Exploits
31.26,-27.33,Normal
-7.22,-34.87,Normal
-25.03,-31.04,Normal
30.42,-35.98,Normal
3.33,25.32,Normal
25.82,26.05,Normal
23.41,-36.98,Normal
11.13,16.54,Normal
-4.38,7.74,Normal
-17.03,3.93,Normal
-19.47,-1.02,Normal
28.47,30.37,Normal
26.57,-23.4,Normal
8.48,-52.12,Normal
-15.19,10.08,Normal
12.22,-24.67,Normal
-13.41,-26.43,Normal
-5.64,-32.65,Normal
26.28,3.92,Normal
-11.66,-40.75,Normal
-34.72,10.76,Normal
-13.47,2.63,Normal
-37.15,-17.74,Normal
-34.56,9.8,Normal
-15.95,25.48,Normal
-18.69,0.93,Normal
-13.71,-17.8,Normal
-29.02,-11.14,Normal
35.52,1.68,Normal
1.65,-40.56,Normal
-41.13,47.55,Normal
-10.2,-18.96,Normal
-28.19,37.66,Normal
-22.0,29.31,Normal
20.85,31.05,Normal
-28.6,34.48,Normal
2.18,19.2,Normal
33.75,21.17,Normal
-14.43,-33.44,Normal
19.13,-25.72,Normal
-47.35,-27.09,Normal
-36.71,30.75,Generic
-32.0,22.63,Normal
-19.3,26.6,Normal
-5.72,29.95,Normal
-10.59,10.08,Normal
9.9,-22.32,Normal
30.7,6.1,Normal
-26.39,11.79,Normal
36.18,-29.63,Normal
1.42,43.63,Normal
-32.57,-10.49,Normal
-21.61,24.0,Normal
-15.34,33.51,Normal
28.96,-3.13,Normal
-23.97,5.96,Normal
-12.2,-22.48,Normal
-2.22,12.5,Normal
42.05,0.51,Normal
16.81,-5.51,Normal
-14.03,-9.19,Normal
14.11,28.42,DoS
40.0,8.05,Normal
22.65,-32.62,Normal
-19.98,35.2,Normal
-40.6,-8.16,Normal
-4.74,17.9,Normal
32.22,15.45,Normal
29.39,16.02,Normal
39.71,-7.6,Normal
-0.74,34.32,Normal
36.42,-29.63,Normal
21.45,-34.85,Normal
-36.81,-8.95,Normal
32.28,32.62,Normal
16.67,-5.46,Normal
4.91,-2.66,Normal
30.86,33.3,Normal
25.5,-11.95,Normal
-33.21,2.76,Normal
-13.46,28.62,Normal
-39.78,13.39,Normal
14.0,28.39,Normal
-3.07,-46.46,Normal
20.0,0.17,Normal
50.84,-12.68,Exploits
-1.53,18.75,Normal
-3.82,-16.16,Normal
18.61,-21.45,Normal
-25.6,-5.88,Normal
10.9,-48.64,Normal
30.75,-40.28,Normal
-14.52,1.67,Normal
-30.91,-8.78,Normal
14.83,-6.49,Normal
-22.82,28.08,Normal
5.62,-16.59,Normal
31.68,-29.33,Normal
-8.32,6.84,Normal
11.32,7.23,Normal
30.35,33.52,Normal
-24.52,-15.67,Normal
-32.97,-15.04,Normal
-32.32,-15.11,Normal
21.03,-5.35,Normal
10.27,9.32,Normal
6.7,-5.19,Normal
16.65,-5.46,Normal
-9.07,-18.21,Normal
-28.07,-13.39,Normal
-14.63,9.96,Normal
-28.58,-20.39,Normal
4.24,-11.31,Normal
-38.13,-10.99,Generic
44.73,-15.91, Reconnaissance 
37.74,-11.32,Normal
5.45,-26.13,Normal
-24.38,33.59,Normal
-5.79,13.62,Normal
-17.97,19.04,Normal
34.7,-13.12,Normal
-42.82,5.81,Normal
12.1,-25.49,Normal
0.03,-51.7,Normal
1.28,-40.25,Normal
20.85,31.05,Normal
-36.63,29.05,Normal
31.86,-6.06,Normal
24.82,10.69,Normal
-20.98,-0.97,Normal
28.71,6.62,Normal
-40.1,19.68,Normal
-34.33,8.67,Normal
-31.34,16.26,Normal
-33.52,35.02,Normal
-13.8,-27.86,Normal
9.15,-0.31,Normal
14.86,39.56,Normal
40.82,0.4,Normal
19.37,-12.35,Normal
-1.03,6.69,Normal
-1.85,-34.14,Normal
-0.64,6.6,Normal
-10.31,29.74,Normal
8.02,12.5,Normal
-25.04,5.03,Normal
-30.7,23.76,Normal
-5.26,19.07,Normal
-32.57,-10.49,Normal
-1.06,-34.25,Normal
30.66,9.29,Normal
21.63,29.6,Normal
-4.18,38.6,Normal
22.92,-27.25,Normal
-1.94,-40.96,Normal
16.94,-0.38,Normal
-41.83,1.58,Normal
39.41,12.26,Normal
-1.06,-19.04,Normal
21.32,25.78,Normal
-28.1,-14.65,Normal
3.29,-42.09,Normal
-20.56,33.21,Normal
15.17,28.33,Normal
6.76,26.53,Normal
-18.49,-26.44,Normal
0.43,35.43,Normal
-27.04,-31.61,Normal
31.46,-22.65,Normal
-10.26,10.41,Normal
-2.09,-42.37,Normal
-21.0,18.14,Normal
-51.61,-22.98,Exploits
-50.81,-23.36,Normal
-24.61,40.51,Normal
3.19,54.61,Normal
-13.57,-29.16,Normal
-34.96,-20.68,Normal
-10.09,-54.12,Normal
3.46,17.5,Normal
-52.27,-22.67,Normal
-47.31,-27.18,Normal
-25.32,39.45,Normal
-5.91,-8.16,Normal
-36.73,-34.86,Normal
-52.9,-22.38,Normal
30.15,33.49,Normal
-40.38,-14.21,Normal
-32.13,-25.77,Normal
47.89,-25.25,Normal
-6.7,-35.15,Normal
17.93,-22.35,Normal
0.67,23.79,Normal
-39.78,36.45,Normal
-20.14,10.65,Normal
-38.7,27.45,Normal
5.27,-43.16,Normal
-9.18,-20.0,Normal
49.42,-24.06,Normal
-33.72,27.36,Normal
22.26,54.94,Normal
45.91,-26.04,Normal
0.06,-18.56, Fuzzers 
46.03,-25.99,Exploits
-24.15,16.61, Fuzzers 
14.91,-0.84,DoS
8.33,-7.2,Normal
-7.67,-53.29,Normal
-33.63,7.13,Normal
0.94,-55.4,Normal
0.37,10.84,Normal
-50.67,-23.43,Normal
-44.04,-23.65,Normal
52.15,20.97,Normal
-30.73,-34.1,Normal
1.21,14.92,Normal
-15.96,22.34,Normal
-36.79,-35.35,Normal
-24.8,-11.02,Normal
9.16,-17.53,Normal
-43.28,25.01,Normal
1.57,14.89,Normal
22.12,55.02,Normal
-18.48,17.93,Normal
-9.54,2.28,Normal
-9.32,-53.78,Normal
-19.52,-18.24,Normal
20.7,9.9,Normal
46.03,-25.99,Normal
-8.81,-53.61,Normal
-55.84,-8.12,Normal
16.4,38.81,Normal
27.37,7.39,Normal
-3.03,28.77,Normal
-39.7,17.72,Normal
40.17,2.62,Normal
47.89,-25.25,Normal
49.3,-23.98,Normal
-57.68,-13.07,Normal
-39.72,18.08,Normal
-32.72,6.98,Normal
48.79,-18.51,Normal
7.38,1.71,Normal
3.94,43.86,Normal
-29.01,20.3,Normal
14.52,-42.99,Normal
-9.62,-53.91,Normal
46.88,1.33,Normal
-29.8,34.67,Normal
-51.08,-23.23,Normal
40.98,10.11,Normal
28.88,10.34,Normal
21.97,24.44,Normal
-10.3,20.1,Normal
-34.66,-40.42,Normal
35.85,15.89,Normal
18.65,-1.85,Normal
14.19,14.12,Normal
-17.5,47.03,Normal
-17.04,38.36,Normal
4.48,-33.44,Normal
28.21,11.28,Normal
0.09,-18.61,Normal
5.17,-7.44,Normal
35.0,7.38,Normal
-10.13,-54.14,Normal
1.4,-57.26,Normal
-53.0,-22.33,Normal
21.41,18.51,Normal
8.37,-7.2,Normal
-47.38,-27.04,Normal
15.1,26.17,Normal
-22.58,20.9,Normal
5.83,37.58,Normal
-6.77,4.44,Normal
46.35,-25.86,Normal
37.77,-32.67, Fuzzers 
-10.21,-54.17, Fuzzers 
-10.11,-54.13, Fuzzers 
-5.8,42.83, Fuzzers 
22.3,54.9, Fuzzers 
-10.21,-54.17, Fuzzers 
-49.24,-24.34, Fuzzers 
45.36,-26.3, Fuzzers 
-51.36,-23.1, Fuzzers 
-51.09,-23.22, Fuzzers 
8.23,-7.17, Fuzzers 
0.48,11.1,Normal
-19.11,-10.37,Normal
8.4,-7.21,Normal
9.2,21.28,Normal
-4.45,-11.95,Normal
33.45,-16.92,Normal
25.0,14.95,Normal
-13.24,-30.65,Normal
0.58,11.74,Normal
-2.01,26.03,Normal
26.51,-33.08,Normal
51.22,-13.18,Normal
22.89,33.06,Normal
16.3,1.82,Normal
-36.65,-34.32,Normal
40.89,-28.28,Normal
4.76,-6.43,Normal
-6.83,-18.93,Normal
-33.37,-21.07,Normal
5.62,14.02,Normal
-27.15,4.46,Normal
3.2,54.6,Normal
1.55,14.88, Fuzzers 
49.37,-24.09, Fuzzers 
-50.77,-23.38, Fuzzers 
46.25,-25.9, Fuzzers 
1.44,14.9, Fuzzers 
-43.0,11.24, Fuzzers 
0.48,-1.95,Exploits
46.05,-25.98,Exploits
0.48,-1.95, Fuzzers 
0.48,-1.95, Reconnaissance 
-47.18,-27.42,Exploits
46.19,-25.93, Fuzzers 
-6.99,-53.13, Fuzzers 
-57.7,-8.34, Fuzzers 
-55.84,-8.12, Fuzzers 
46.31,-25.87, Fuzzers 
-3.96,9.18, Fuzzers 
-0.24,22.37,Normal
-19.61,-4.2,Normal
-6.51,-20.53,Normal
2.45,40.72,Normal
-6.51,-20.53,Normal
-40.38,28.28,Normal
-19.52,-18.24,Normal
-40.59,22.21,Normal
25.01,2.16,Normal
2.39,9.55,Normal
-31.32,-31.62,Normal
-13.48,-29.29,Normal
-34.66,-40.42,Normal
11.27,-18.41,Normal
45.28,2.06,Normal
-21.5,-13.09,Normal
7.81,-25.14,Normal
30.22,17.92,Normal
-17.41,-10.17,Normal
6.07,29.71,Normal
13.66,31.78,Normal
