"First_PC,Second_PC,Label"
"-0.716,-0.355,0"
"0.888,-0.084,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"-0.721,-0.354,0"
"0.729,-0.1,0"
"0.994,-0.007,0"
"0.937,-0.017,0"
"1.189,-0.012,0"
"0.736,-0.079,0"
"1.117,0.031,0"
"1.153,0.015,0"
"0.74,-0.088,0"
"-0.715,-0.355,0"
"0.994,-0.02,0"
"0.566,-0.167,0"
"0.909,-0.02,0"
"-0.715,-0.355,0"
"0.559,-0.135,0"
"1.034,-0.05,0"
"0.791,-0.102,0"
"0.799,-0.062,0"
"0.971,-0.021,0"
"0.98,-0.018,0"
"0.792,-0.053,0"
"0.985,-0.056,0"
"0.906,-0.035,0"
"0.954,-0.024,0"
"-0.715,-0.355,0"
"0.632,-0.109,0"
"0.72,-0.071,0"
"0.638,-0.104,0"
"0.971,-0.019,0"
"0.503,-0.124,0"
"0.795,-0.103,0"
"-0.716,-0.355,0"
"0.802,-0.08,0"
"0.66,-0.138,0"
"0.744,0.974,1"
"-0.716,-0.355,0"
"0.8,-0.107,0"
"-0.715,-0.355,0"
"0.981,-0.009,0"
"0.883,-0.042,0"
"1.114,-0.017,0"
"0.706,-0.083,0"
"1.04,0.001,0"
"0.86,-0.045,0"
"0.99,-0.007,0"
"0.822,-0.048,0"
"0.878,-0.064,0"
"0.833,-0.047,0"
"0.815,-0.051,0"
"-0.715,-0.355,0"
"0.872,-0.043,0"
"0.864,-0.045,0"
"-0.715,-0.355,0"
"-0.715,-0.356,0"
"0.721,-0.071,0"
"0.718,-0.127,0"
"1.159,0.029,0"
"0.838,-0.038,0"
"0.982,-0.063,0"
"0.805,-0.092,0"
"0.957,-0.009,0"
"-0.716,-0.355,0"
"0.96,-0.02,0"
"0.894,-0.029,0"
"0.929,-0.015,0"
"1.078,0.011,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"-0.715,-0.356,0"
"-0.715,-0.355,0"
"0.752,0.976,1"
"0.606,-0.141,0"
"0.59,-0.12,0"
"0.959,-0.043,0"
"0.694,-0.085,0"
"0.61,-0.136,0"
"-0.718,-0.356,0"
"0.873,-0.044,0"
"0.758,-0.062,0"
"0.957,-0.013,0"
"-0.721,-0.354,0"
"0.685,-0.075,0"
"0.675,-0.086,0"
"0.854,-0.046,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.679,-0.096,0"
"0.561,-0.117,0"
"0.762,-0.094,0"
"0.774,-0.105,0"
"0.694,-0.086,0"
"0.976,-0.008,0"
"0.843,-0.041,0"
"0.731,0.976,1"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"0.828,-0.091,0"
"1.022,-0.047,0"
"0.615,-0.1,0"
"1.014,-0.05,0"
"0.689,-0.122,0"
"0.865,-0.043,0"
"0.605,-0.107,0"
"0.749,-0.064,0"
"0.701,-0.102,0"
"-0.715,-0.355,0"
"0.685,-0.11,0"
"0.631,-0.111,0"
"0.941,-0.018,0"
"0.995,-0.015,0"
"0.762,-0.06,0"
"0.685,-0.126,0"
"0.825,-0.089,0"
"-0.716,-0.355,0"
"0.839,-0.104,0"
"-0.721,-0.354,0"
"0.678,-0.078,0"
"-0.718,-0.356,0"
"0.804,-0.107,0"
"-0.716,-0.355,0"
"0.795,-0.053,0"
"0.735,-0.067,0"
"-0.718,-0.356,0"
"0.841,-0.042,0"
"0.964,-0.065,0"
"0.769,-0.059,0"
"-0.721,-0.354,0"
"-0.715,-0.355,0"
"0.899,-0.03,0"
"0.866,-0.039,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"1.031,0.005,0"
"-0.722,-0.352,0"
"0.722,-0.118,0"
"-0.722,-0.352,0"
"0.882,-0.031,0"
"0.737,-0.119,0"
"0.939,-0.017,0"
"-0.716,-0.355,0"
"0.566,-0.155,0"
"0.79,-0.053,0"
"0.913,-0.019,0"
"0.868,-0.075,0"
"0.749,-0.111,0"
"-0.722,-0.352,0"
"0.947,-0.01,0"
"-0.715,-0.355,0"
"0.953,-0.02,0"
"-0.715,-0.356,0"
"0.714,-0.12,0"
"0.89,-0.037,0"
"-0.722,-0.353,0"
"0.562,-0.159,0"
"1.124,0.03,0"
"0.903,-0.026,0"
"0.764,-0.058,0"
"0.581,-0.147,0"
"0.983,-0.001,0"
"-0.718,-0.356,0"
"-0.715,-0.355,0"
"0.785,-0.075,0"
"0.938,-0.063,0"
"-0.722,-0.352,0"
"0.807,-0.055,0"
"0.831,-0.091,0"
"-0.716,-0.355,0"
"-0.715,-0.356,0"
"0.992,-0.036,0"
"0.939,-0.064,0"
"0.84,-0.098,0"
"0.716,-0.068,0"
"-0.722,-0.353,0"
"0.926,-0.046,0"
"0.915,-0.035,0"
"0.697,-0.076,0"
"-0.716,-0.355,0"
"0.659,-0.142,0"
"0.932,-0.014,0"
"0.6,-0.108,0"
"-0.721,-0.354,0"
"-0.903,0.497,1"
"0.701,0.968,1"
"0.701,0.968,1"
"-0.901,0.497,1"
"0.888,-0.04,0"
"-0.716,-0.355,0"
"0.713,-0.081,0"
"-0.715,-0.356,0"
"0.997,-0.004,0"
"0.806,-0.05,0"
"0.9,-0.034,0"
"0.72,-0.121,0"
"0.852,-0.04,0"
"-0.715,-0.356,0"
"0.868,-0.038,0"
"0.685,-0.082,0"
"1.066,0.003,0"
"0.847,-0.046,0"
"0.864,-0.062,0"
"-0.717,-0.355,0"
"0.761,-0.061,0"
"0.714,-0.076,0"
"-0.715,-0.356,0"
"1.016,-0.018,0"
"0.999,-0.008,0"
"-0.717,-0.355,0"
"0.835,-0.046,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"0.829,-0.044,0"
"-0.721,-0.354,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"0.913,-0.035,0"
"1.001,-0.056,0"
"0.942,-0.021,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.861,-0.037,0"
"0.968,-0.014,0"
"-0.717,-0.356,0"
"0.815,-0.048,0"
"0.925,-0.026,0"
"-0.718,-0.356,0"
"0.993,-0.048,0"
"-0.721,-0.354,0"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"0.557,0.928,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.895,0.504,1"
"-0.718,-0.356,0"
"0.859,-0.037,0"
"0.717,-0.077,0"
"0.753,-0.113,0"
"0.891,-0.03,0"
"0.489,-0.123,0"
"0.957,-0.047,0"
"0.742,-0.078,0"
"0.722,-0.125,0"
"0.71,-0.072,0"
"1.134,0.034,0"
"0.717,-0.084,0"
"0.742,-0.113,0"
"0.785,-0.09,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"0.557,-0.111,0"
"1.106,0.024,0"
"0.748,-0.116,0"
"-0.715,-0.355,0"
"0.71,-0.117,0"
"0.526,-0.119,0"
"0.763,-0.056,0"
"0.645,-0.1,0"
"-0.716,-0.355,0"
"0.87,-0.078,0"
"0.685,-0.078,0"
"0.66,-0.096,0"
"-0.722,-0.353,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"0.845,-0.06,0"
"0.633,-0.095,0"
"-0.716,-0.355,0"
"0.988,-0.004,0"
"0.728,-0.075,0"
"0.806,-0.069,0"
"1.032,-0.051,0"
"-0.716,-0.355,0"
"0.819,-0.089,0"
"0.687,-0.115,0"
"1.108,0.005,0"
"0.681,-0.08,0"
"0.992,-0.048,0"
"0.654,-0.128,0"
"0.611,-0.106,0"
"0.888,0.262,1"
"0.871,0.259,1"
"0.613,0.2,1"
"1.027,-0.002,0"
"0.822,-0.044,0"
"-0.716,-0.355,0"
"0.721,-0.077,0"
"0.871,-0.029,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"-0.721,-0.354,0"
"1.084,0.012,0"
"1.033,-0.006,0"
"0.812,-0.061,0"
"-0.717,-0.356,0"
"0.978,-0.008,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"1.093,0.012,0"
"-0.715,-0.355,0"
"-0.721,-0.354,0"
"0.613,0.2,1"
"0.893,0.267,1"
"0.893,0.267,1"
"0.907,0.267,1"
"1.09,0.02,0"
"0.689,-0.09,0"
"-0.715,-0.355,0"
"0.724,-0.135,0"
"1.178,-0.014,0"
"0.966,-0.017,0"
"0.998,0.002,0"
"-0.718,-0.356,0"
"0.988,-0.0,0"
"1.054,0.011,0"
"0.885,-0.083,0"
"1.122,0.02,0"
"1.023,-0.052,0"
"0.73,-0.137,0"
"0.736,-0.067,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"0.725,-0.126,0"
"1.024,-0.053,0"
"1.015,-0.055,0"
"-0.716,-0.355,0"
"0.899,1.017,1"
"0.671,-0.139,0"
"-0.721,-0.354,0"
"0.789,-0.11,0"
"0.862,-0.04,0"
"-0.716,-0.355,0"
"0.834,-0.099,0"
"0.701,-0.076,0"
"0.936,-0.018,0"
"0.762,-0.072,0"
"-0.715,-0.355,0"
"-0.718,-0.356,0"
"0.95,-0.048,0"
"-0.716,-0.355,0"
"0.982,-0.007,0"
"-0.716,-0.355,0"
"0.767,-0.093,0"
"-0.715,-0.355,0"
"-0.693,-0.467,0"
"0.961,-0.018,0"
"0.952,-0.07,0"
"0.608,-0.11,0"
"0.658,-0.102,0"
"-0.715,-0.355,0"
"0.774,-0.058,0"
"0.856,-0.043,0"
"-0.716,-0.355,0"
"0.987,-0.033,0"
"1.001,-0.007,0"
"0.867,-0.042,0"
"0.873,-0.033,0"
"1.012,-0.033,0"
"-0.715,-0.355,0"
"0.726,-0.069,0"
"0.84,-0.075,0"
"0.723,-0.077,0"
"0.714,-0.098,0"
"0.689,-0.117,0"
"0.876,-0.046,0"
"0.831,-0.075,0"
"0.831,-0.043,0"
"0.868,-0.052,0"
"0.897,0.264,1"
"-0.901,0.497,1"
"0.66,0.204,1"
"-0.715,-0.356,0"
"1.106,-0.012,0"
"1.054,0.007,0"
"-0.715,-0.356,0"
"-0.715,-0.356,0"
"0.961,-0.04,0"
"1.135,-0.007,0"
"0.997,-0.039,0"
"-0.717,-0.356,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"0.943,-0.054,0"
"1.064,0.014,0"
"0.588,-0.139,0"
"0.701,-0.106,0"
"0.947,-0.016,0"
"0.746,-0.06,0"
"0.74,-0.069,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.578,-0.13,0"
"-0.722,-0.353,0"
"-0.722,-0.352,0"
"-0.715,-0.355,0"
"0.546,-0.152,0"
"0.977,-0.023,0"
"0.985,-0.017,0"
"-0.715,-0.355,0"
"-0.693,-0.424,0"
"-0.693,-0.424,0"
"0.774,-0.061,0"
"0.907,-0.044,0"
"0.783,-0.051,0"
"0.806,-0.051,0"
"0.746,-0.093,0"
"0.751,-0.09,0"
"-0.722,-0.352,0"
"-0.715,-0.355,0"
"0.821,-0.041,0"
"0.8,-0.081,0"
"0.782,-0.083,0"
"0.636,-0.118,0"
"0.819,-0.086,0"
"0.713,-0.068,0"
"-0.722,-0.352,0"
"1.147,0.034,0"
"-0.722,-0.352,0"
"-0.722,-0.352,0"
"0.854,-0.033,0"
"0.793,-0.094,0"
"-0.722,-0.352,0"
"0.625,-0.129,0"
"0.866,-0.039,0"
"0.818,-0.094,0"
"0.796,-0.067,0"
"-0.715,-0.356,0"
"0.886,0.265,1"
"0.67,0.961,1"
"-0.904,0.498,1"
"0.792,-0.048,0"
"0.746,-0.103,0"
"0.715,-0.106,0"
"0.715,-0.08,0"
"1.075,-0.024,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.676,-0.082,0"
"1.048,-0.022,0"
"0.794,-0.082,0"
"0.881,-0.073,0"
"0.839,-0.044,0"
"1.042,-0.028,0"
"-0.722,-0.352,0"
"0.679,-0.087,0"
"0.996,-0.009,0"
"-0.716,-0.355,0"
"0.975,-0.008,0"
"-0.716,-0.355,0"
"0.645,-0.085,0"
"0.891,-0.04,0"
"0.857,-0.056,0"
"0.914,-0.03,0"
"0.739,-0.066,0"
"1.05,-0.024,0"
"-0.716,-0.355,0"
"1.074,0.016,0"
"-0.715,-0.355,0"
"0.627,-0.096,0"
"0.651,0.956,1"
"-0.721,-0.353,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.67,-0.09,0"
"-0.715,-0.355,0"
"0.908,-0.023,0"
"0.558,-0.15,0"
"0.978,-0.015,0"
"0.953,-0.022,0"
"-0.719,-0.355,0"
"0.756,-0.062,0"
"0.79,-0.055,0"
"0.933,-0.017,0"
"-0.716,-0.355,0"
"1.142,-0.003,0"
"0.894,-0.028,0"
"0.985,-0.038,0"
"0.831,-0.085,0"
"0.71,-0.102,0"
"0.98,-0.043,0"
"-0.901,0.497,1"
"1.094,0.021,0"
"0.591,-0.139,0"
"0.952,-0.015,0"
"0.808,-0.085,0"
"0.696,-0.078,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"0.628,-0.097,0"
"0.642,-0.122,0"
"0.752,-0.071,0"
"-0.718,-0.356,0"
"1.139,0.036,0"
"-0.715,-0.355,0"
"0.714,-0.092,0"
"0.528,-0.116,0"
"0.685,-0.083,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.899,-0.044,0"
"0.905,-0.067,0"
"0.867,-0.034,0"
"0.748,-0.064,0"
"0.902,-0.066,0"
"0.562,-0.116,0"
"0.954,-0.016,0"
"0.759,-0.062,0"
"0.921,-0.077,0"
"-0.716,-0.355,0"
"1.019,-0.044,0"
"-0.716,-0.355,0"
"0.79,-0.055,0"
"0.95,-0.011,0"
"-0.718,-0.354,0"
"-0.716,-0.355,0"
"0.876,-0.072,0"
"0.732,-0.068,0"
"0.74,-0.064,0"
"0.92,-0.078,0"
"0.69,-0.113,0"
"0.875,-0.072,0"
"1.003,-0.032,0"
"0.769,-0.058,0"
"0.768,-0.059,0"
"0.843,-0.047,0"
"0.919,-0.022,0"
"-0.716,-0.355,0"
"0.861,-0.043,0"
"1.014,-0.03,0"
"-0.715,-0.355,0"
"0.714,0.967,1"
"0.804,0.989,1"
"0.714,0.967,1"
"-0.721,-0.353,0"
"1.058,0.017,0"
"0.959,-0.008,0"
"1.068,0.003,0"
"0.975,-0.064,0"
"0.949,-0.045,0"
"0.914,-0.024,0"
"0.718,-0.071,0"
"1.023,0.003,0"
"0.949,-0.036,0"
"1.007,-0.052,0"
"0.979,-0.058,0"
"0.829,-0.081,0"
"1.165,-0.017,0"
"0.923,-0.053,0"
"0.988,-0.011,0"
"-0.716,-0.355,0"
"0.944,-0.046,0"
"0.95,-0.015,0"
"-0.722,-0.353,0"
"-0.715,-0.355,0"
"0.933,-0.039,0"
"1.161,-0.014,0"
"1.048,0.006,0"
"0.912,-0.024,0"
"-0.718,-0.356,0"
"-0.721,-0.354,0"
"-0.722,-0.352,0"
"0.863,-0.069,0"
"0.552,-0.112,0"
"0.617,-0.169,0"
"0.932,-0.014,0"
"0.845,-0.04,0"
"1.158,0.015,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.707,-0.075,0"
"0.711,-0.108,0"
"0.643,-0.085,0"
"0.724,-0.089,0"
"-0.716,-0.355,0"
"1.039,-0.057,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"0.87,-0.038,0"
"0.961,0.276,1"
"-0.718,-0.356,0"
"-0.721,-0.354,0"
"0.573,-0.106,0"
"0.874,-0.031,0"
"0.771,-0.058,0"
"0.679,-0.081,0"
"0.793,-0.116,0"
"0.559,-0.11,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.783,-0.065,0"
"-0.716,-0.355,0"
"0.759,-0.074,0"
"0.958,-0.076,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.692,-0.086,0"
"-0.721,-0.354,0"
"0.586,-0.102,0"
"-0.716,-0.355,0"
"0.738,-0.111,0"
"0.793,-0.052,0"
"0.87,-0.03,0"
"1.052,-0.013,0"
"-0.721,-0.354,0"
"1.105,-0.034,0"
"0.935,-0.069,0"
"0.896,-0.076,0"
"0.879,-0.081,0"
"0.901,-0.078,0"
"0.797,-0.052,0"
"-0.718,-0.356,0"
"0.877,-0.043,0"
"0.631,-0.125,0"
"0.942,-0.017,0"
"0.816,-0.047,0"
"0.771,-0.091,0"
"0.888,-0.03,0"
"0.586,-0.102,0"
"-0.716,-0.355,0"
"0.914,-0.04,0"
"0.88,-0.081,0"
"0.909,-0.076,0"
"-0.718,-0.355,0"
"0.815,-0.043,0"
"0.714,0.967,1"
"0.696,0.962,1"
"-0.715,-0.355,0"
"0.913,-0.034,0"
"0.982,-0.012,0"
"0.977,-0.019,0"
"0.986,-0.016,0"
"0.777,-0.068,0"
"1.063,0.013,0"
"1.083,0.014,0"
"0.893,-0.027,0"
"-0.718,-0.356,0"
"-0.715,-0.355,0"
"0.835,-0.057,0"
"0.829,-0.062,0"
"1.077,0.018,0"
"0.8,-0.056,0"
"-0.716,-0.355,0"
"0.506,-0.134,0"
"0.826,-0.068,0"
"0.925,-0.036,0"
"-0.721,-0.354,0"
"0.942,-0.026,0"
"0.964,-0.019,0"
"0.923,-0.024,0"
"0.913,-0.078,0"
"0.763,-0.092,0"
"0.533,-0.128,0"
"-0.716,-0.355,0"
"0.946,-0.067,0"
"0.928,-0.08,0"
"-0.715,-0.355,0"
"0.962,-0.011,0"
"0.933,-0.075,0"
"0.955,-0.065,0"
"0.592,-0.154,0"
"0.933,-0.014,0"
"-0.721,-0.354,0"
"0.598,-0.122,0"
"-0.717,-0.356,0"
"0.588,-0.159,0"
"-0.716,-0.355,0"
"0.51,-0.121,0"
"0.933,-0.075,0"
"1.013,0.296,1"
"0.842,-0.052,0"
"0.991,-0.056,0"
"0.855,-0.097,0"
"-0.721,-0.354,0"
"-0.715,-0.355,0"
"0.846,-0.091,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"0.785,-0.064,0"
"-0.715,-0.356,0"
"0.744,-0.061,0"
"0.6,-0.101,0"
"0.71,-0.125,0"
"0.726,-0.07,0"
"0.834,-0.099,0"
"0.88,-0.089,0"
"0.665,-0.08,0"
"0.71,-0.079,0"
"0.88,0.265,1"
"1.035,1.045,1"
"-0.716,-0.355,0"
"1.032,-0.006,0"
"-0.716,-0.355,0"
"0.757,-0.074,0"
"1.087,-0.037,0"
"0.928,-0.026,0"
"-0.716,-0.355,0"
"1.056,-0.006,0"
"0.925,-0.077,0"
"0.892,-0.041,0"
"0.953,-0.014,0"
"0.92,-0.039,0"
"-0.716,-0.355,0"
"0.809,-0.049,0"
"-0.715,-0.355,0"
"1.034,-0.05,0"
"0.847,-0.063,0"
"1.011,-0.051,0"
"0.857,-0.043,0"
"1.091,0.023,0"
"1.021,-0.041,0"
"0.764,-0.127,0"
"0.89,-0.025,0"
"0.739,-0.072,0"
"0.719,-0.094,0"
"-0.722,-0.353,0"
"1.016,-0.055,0"
"0.79,-0.058,0"
"0.927,-0.02,0"
"0.724,-0.133,0"
"-0.716,-0.355,0"
"-0.693,-0.47,0"
"0.946,-0.01,0"
"0.673,-0.088,0"
"0.703,-0.081,0"
"-0.716,-0.355,0"
"0.682,-0.091,0"
"-0.722,-0.352,0"
"-0.716,-0.355,0"
"0.98,-0.011,0"
"0.829,-0.049,0"
"-0.902,0.497,1"
"0.531,-0.123,0"
"0.605,-0.108,0"
"0.662,-0.14,0"
"0.671,-0.121,0"
"-0.716,-0.355,0"
"0.846,-0.036,0"
"0.784,-0.106,0"
"0.935,-0.022,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.619,-0.101,0"
"0.674,-0.14,0"
"0.833,-0.098,0"
"0.989,-0.061,0"
"0.791,-0.111,0"
"0.904,-0.032,0"
"0.726,-0.081,0"
"-0.721,-0.354,0"
"0.651,0.953,1"
"0.847,-0.041,0"
"1.006,-0.005,0"
"-0.722,-0.352,0"
"0.685,-0.083,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.973,-0.004,0"
"0.807,-0.06,0"
"1.091,-0.06,0"
"0.655,-0.091,0"
"-0.718,-0.356,0"
"1.099,-0.034,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.721,-0.354,0"
"0.931,-0.071,0"
"-0.716,-0.355,0"
"0.783,-0.051,0"
"-0.715,-0.355,0"
"-0.722,-0.353,0"
"0.537,-0.111,0"
"0.864,-0.054,0"
"-0.715,-0.355,0"
"0.689,0.965,1"
"-0.718,-0.356,0"
"0.97,-0.055,0"
"-0.721,-0.354,0"
"0.871,-0.088,0"
"0.979,-0.071,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"0.909,-0.029,0"
"-0.715,-0.355,0"
"1.077,0.017,0"
"0.693,-0.078,0"
"0.874,-0.033,0"
"1.028,0.005,0"
"0.888,-0.028,0"
"0.892,-0.029,0"
"-0.716,-0.355,0"
"0.954,-0.025,0"
"1.192,-0.013,0"
"1.187,-0.01,0"
"1.144,-0.031,0"
"0.899,-0.027,0"
"1.003,0.003,0"
"-0.721,-0.354,0"
"0.948,-0.012,0"
"0.982,-0.064,0"
"1.035,-0.05,0"
"0.931,-0.018,0"
"0.927,0.275,1"
"0.625,0.945,1"
"-0.718,-0.356,0"
"0.689,-0.077,0"
"0.927,-0.099,0"
"0.559,-0.17,0"
"0.902,-0.031,0"
"0.918,-0.034,0"
"0.704,-0.095,0"
"0.587,-0.137,0"
"0.882,-0.088,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.716,-0.355,0"
"0.517,-0.119,0"
"0.723,-0.122,0"
"0.759,-0.067,0"
"0.91,-0.024,0"
"0.746,-0.076,0"
"0.579,-0.149,0"
"0.76,-0.122,0"
"0.707,-0.083,0"
"0.567,-0.167,0"
"0.955,-0.008,0"
"0.888,-0.037,0"
"-0.716,-0.355,0"
"0.773,-0.114,0"
"-0.721,-0.354,0"
"1.018,-0.054,0"
"0.878,-0.074,0"
"1.018,-0.053,0"
"0.683,-0.137,0"
"0.757,-0.057,0"
"0.99,-0.061,0"
"0.633,-0.124,0"
"-0.715,-0.355,0"
"-0.715,-0.355,0"
"0.879,-0.076,0"
"0.846,-0.096,0"
"-0.716,-0.355,0"
"0.67,-0.089,0"
"0.828,-0.101,0"
"-0.715,-0.355,0"
"0.785,-0.055,0"
"0.751,-0.115,0"
"0.993,-0.004,0"
"0.911,-0.072,0"
"0.897,-0.072,0"
"0.975,-0.057,0"
"-0.716,-0.355,0"
"0.734,-0.119,0"
"0.888,-0.074,0"
"0.92,-0.034,0"
"0.823,-0.105,0"
"0.682,-0.113,0"
"0.802,-0.107,0"
"1.062,-0.032,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.765,0.231,1"
"-0.902,0.497,0"
"-0.902,0.497,0"
"0.677,-0.096,0"
"-0.901,0.497,0"
"0.973,-0.015,0"
"0.731,-0.068,0"
"-0.905,0.498,0"
"-0.715,-0.356,0"
"-0.902,0.497,0"
"-0.902,0.497,0"
"0.686,-0.101,0"
"0.847,-0.096,0"
"-0.715,-0.356,0"
"-0.902,0.497,0"
"-0.716,-0.355,0"
"0.722,-0.07,0"
"0.74,-0.066,0"
"-0.902,0.497,0"
"-0.716,-0.355,0"
"0.833,-0.05,0"
"0.933,-0.024,0"
"-0.901,0.497,0"
"0.968,-0.008,0"
"0.536,-0.133,0"
"-0.716,-0.355,0"
"0.974,-0.029,0"
"-0.902,0.497,0"
"0.699,-0.094,0"
"-0.901,0.497,0"
"-0.903,0.497,1"
"0.92,0.277,1"
"-0.903,0.497,1"
"0.58,0.934,1"
"1.116,0.026,0"
"0.807,-0.057,0"
"-0.903,0.497,0"
"0.72,-0.087,0"
"-0.901,0.497,0"
"-0.721,-0.354,0"
"-0.902,0.497,0"
"-0.901,0.497,0"
"-0.901,0.497,0"
"-0.715,-0.356,0"
"-0.901,0.497,0"
"-0.715,-0.355,0"
"-0.715,-0.356,0"
"0.713,-0.069,0"
"0.88,-0.054,0"
"0.551,-0.136,0"
"-0.901,0.497,0"
"-0.901,0.497,0"
"0.944,-0.052,0"
"0.94,-0.017,0"
"-0.904,0.498,0"
"-0.716,-0.355,0"
"0.783,-0.092,0"
"-0.903,0.497,0"
"-0.904,0.498,0"
"-0.902,0.497,0"
"-0.716,-0.355,0"
"0.747,-0.075,0"
"-0.715,-0.355,0"
"0.554,-0.124,0"
"0.72,-0.071,0"
"-0.902,0.497,0"
"-0.902,0.497,0"
"-0.901,0.497,0"
"0.54,-0.116,0"
"0.704,-0.074,0"
"-0.718,-0.356,0"
"0.876,-0.033,0"
"-0.716,-0.355,0"
"0.571,-0.106,0"
"0.76,-0.058,0"
"-0.905,0.498,0"
"0.709,-0.071,0"
"0.677,-0.082,0"
"-0.902,0.497,0"
"1.001,-0.012,0"
"0.791,-0.053,0"
"0.87,-0.041,0"
"-0.715,-0.355,0"
"-0.715,-0.356,0"
"0.998,-0.018,0"
"0.783,-0.053,0"
"0.76,-0.061,0"
"-0.902,0.497,0"
"0.688,-0.094,0"
"0.863,-0.071,0"
"0.799,-0.052,0"
"0.903,-0.054,0"
"0.889,-0.035,0"
"0.732,-0.068,0"
"-0.906,0.498,0"
"-0.901,0.497,0"
"-0.902,0.497,0"
"0.852,-0.072,0"
"0.803,-0.054,0"
"-0.902,0.497,0"
"0.854,-0.051,0"
"0.65,-0.087,0"
"-0.716,-0.355,0"
"0.949,-0.01,0"
"-0.903,0.497,1"
"-0.903,0.497,1"
"-0.909,0.498,1"
"-0.905,0.498,1"
"-0.901,0.497,1"
"-0.901,0.497,1"
"-0.909,0.498,1"
"-0.902,0.497,1"
"-0.903,0.497,1"
"-0.902,0.497,1"
"-0.902,0.497,1"
"0.806,-0.056,0"
"-0.721,-0.354,0"
"1.164,0.003,0"
"0.802,-0.053,0"
"0.908,-0.032,0"
"-0.721,-0.354,0"
"1.014,0.001,0"
"0.968,-0.006,0"
"0.996,-0.034,0"
"-0.721,-0.354,0"
"-0.716,-0.355,0"
"-0.718,-0.356,0"
"-0.718,-0.356,0"
"-0.716,-0.355,0"
"1.12,0.016,0"
"-0.715,-0.356,0"
"-0.718,-0.355,0"
"0.913,-0.063,0"
"-0.715,-0.355,0"
"0.736,-0.075,0"
"0.89,-0.045,0"
"0.941,-0.017,0"
"-0.901,0.497,1"
"-0.901,0.497,1"
"-0.902,0.497,1"
"-0.902,0.497,1"
"-0.903,0.497,1"
"-0.901,0.497,1"
"0.643,0.202,1"
"0.672,0.956,1"
"-0.903,0.497,1"
"0.672,0.956,1"
"0.672,0.956,1"
"-0.902,0.497,1"
"-0.903,0.497,1"
"-0.903,0.497,1"
"-0.902,0.497,1"
"-0.902,0.497,1"
"-0.903,0.497,1"
"0.887,-0.03,0"
"0.924,-0.021,0"
"0.95,-0.01,0"
"-0.715,-0.355,0"
"-0.716,-0.355,0"
"-0.715,-0.355,0"
"0.543,-0.136,0"
"-0.716,-0.355,0"
"0.547,-0.13,0"
"1.097,0.022,0"
"0.933,-0.068,0"
"-0.715,-0.356,0"
"0.968,-0.014,0"
"-0.715,-0.356,0"
"0.87,-0.048,0"
